label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
117,685.5,236.0,45.63,7.622199185685551,2870.0,True,True,102,PV+/PNN+,105.62500000000001,11.596806754993013,45.63,7.622199185685551,0.45458608865737915
118,802.0,158.0,47.74250000000001,7.796642800880295,2602.0,True,True,121,PV+/PNN+,95.90750000000001,11.050485131282139,47.74250000000001,7.796642800880295,0.6240649819374084
119,934.5,677.5,47.32000000000001,7.762067717874401,14584.0,True,True,160,PV+/PNN+,76.89500000000001,9.894733689817546,47.32000000000001,7.762067717874401,0.9520617127418518
120,824.0,547.0,47.74250000000001,7.796642800880295,7056.0,True,True,127,PV+/PNN+,89.9925,10.704298656594888,47.74250000000001,7.796642800880295,0.9756655097007751
121,693.0,900.5,45.63,7.622199185685551,8104.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9668017625808716
122,650.0,528.5,45.63,7.622199185685551,7045.0,True,True,95,PV+/PNN+,63.79750000000001,9.01274097349089,45.63,7.622199185685551,0.9419962763786316
123,828.0,787.0,47.74250000000001,7.796642800880295,10287.0,True,True,128,PV+/PNN+,100.555,11.315060866864318,47.74250000000001,7.796642800880295,0.9783273339271545
124,789.5,840.5,47.32000000000001,7.762067717874401,12869.0,True,True,119,PV+/PNN+,68.8675,9.364017532397558,47.32000000000001,7.762067717874401,0.9833818674087524
125,761.5,775.0,45.63,7.622199185685551,7558.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8535029888153076
126,988.5,856.5,47.32000000000001,7.762067717874401,8179.0,True,True,172,PV+/PNN+,103.09,11.456799931339813,47.32000000000001,7.762067717874401,0.9587451815605164
127,613.5,821.0,45.63,7.622199185685551,10988.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9573490023612976
128,912.0,580.0,47.74250000000001,7.796642800880295,8417.0,True,True,152,PV+/PNN+,111.54,11.917094395017607,47.74250000000001,7.796642800880295,0.9590360522270203
129,549.0,976.0,47.74250000000001,7.796642800880295,12378.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9676105976104736
130,697.0,586.5,45.63,7.622199185685551,9480.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7504203915596008
131,604.0,852.5,45.63,7.622199185685551,11039.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9290123581886292
132,893.0,828.0,47.74250000000001,7.796642800880295,7546.0,True,True,147,PV+/PNN+,85.76750000000001,10.450003476223014,47.74250000000001,7.796642800880295,0.9676977396011353
133,552.5,674.5,47.32000000000001,7.762067717874401,10042.0,True,True,83,PV+/PNN+,89.9925,10.704298656594888,47.32000000000001,7.762067717874401,0.912707507610321
134,526.5,866.5,47.32000000000001,7.762067717874401,10520.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9322509169578552
135,826.0,920.0,47.74250000000001,7.796642800880295,4545.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9427812099456787
136,519.0,512.5,45.63,7.622199185685551,6572.0,True,True,75,PV+/PNN+,69.7125,9.421290344870497,45.63,7.622199185685551,0.851446270942688
137,985.0,968.5,45.63,7.622199185685551,3317.0,True,True,170,PV+/PNN+,82.81,10.268250420569165,45.63,7.622199185685551,0.7588443160057068
138,874.0,899.5,45.63,7.622199185685551,9314.0,True,True,141,PV+/PNN+,79.00750000000001,10.029729474450614,45.63,7.622199185685551,0.8591427803039551
139,757.5,981.0,45.63,7.622199185685551,3107.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8167233467102051
140,752.5,940.0,45.63,7.622199185685551,3246.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8669102787971497
141,563.0,905.5,45.63,7.622199185685551,4771.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9101099371910095
142,848.0,660.0,47.74250000000001,7.796642800880295,6700.0,True,True,134,PV+/PNN+,100.555,11.315060866864318,47.74250000000001,7.796642800880295,0.79659503698349
143,874.0,655.0,47.74250000000001,7.796642800880295,6358.0,True,True,142,PV+/PNN+,94.64000000000001,10.977221438676356,47.74250000000001,7.796642800880295,0.8656266927719116
144,540.0,594.0,47.74250000000001,7.796642800880295,9649.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7841320037841797
145,612.5,657.5,47.32000000000001,7.762067717874401,3084.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.6557585000991821
146,861.0,929.0,47.74250000000001,7.796642800880295,4149.0,True,True,137,PV+/PNN+,79.8525,10.0832217443615,47.74250000000001,7.796642800880295,0.8494137525558472
147,688.5,722.0,45.63,7.622199185685551,3768.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.4284038841724396
148,868.0,542.5,45.63,7.622199185685551,3993.0,True,True,140,PV+/PNN+,99.71000000000001,11.267418293714986,45.63,7.622199185685551,0.7065207362174988
149,764.0,662.5,45.63,7.622199185685551,11448.0,True,True,115,PV+/PNN+,49.855000000000004,7.967267881951225,45.63,7.622199185685551,0.6408887505531311
150,783.5,718.0,45.63,7.622199185685551,4024.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8075916767120361
151,573.5,556.5,47.32000000000001,7.762067717874401,8680.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7157285213470459
152,733.5,763.0,45.63,7.622199185685551,5081.0,True,True,109,PV+/PNN+,58.30500000000001,8.616045012404687,45.63,7.622199185685551,0.5607364177703857
153,770.5,814.0,45.63,7.622199185685551,7014.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8684520721435547
154,884.0,879.0,47.74250000000001,7.796642800880295,5275.0,True,True,146,PV+/PNN+,87.88000000000001,10.57791525733337,47.74250000000001,7.796642800880295,0.6804415583610535
155,962.0,637.5,45.63,7.622199185685551,3279.0,True,True,166,PV+/PNN+,95.06250000000001,11.001696879181248,45.63,7.622199185685551,0.7672746777534485
156,964.0,794.0,47.74250000000001,7.796642800880295,3357.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8255132436752319
157,904.5,1185.0,45.63,7.622199185685551,18492.0,True,True,155,PV+/PNN+,72.67,9.619060126431496,45.63,7.622199185685551,0.947050929069519
158,910.0,1010.5,45.63,7.622199185685551,7775.0,True,True,151,PV+/PNN+,91.6825,10.804341005363613,45.63,7.622199185685551,0.7791914343833923
159,830.5,1135.0,45.63,7.622199185685551,7068.0,True,True,130,PV+/PNN+,76.89500000000001,9.894733689817546,45.63,7.622199185685551,0.9764388799667358
160,815.0,1038.0,47.74250000000001,7.796642800880295,5856.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7551502585411072
161,559.0,1012.5,45.63,7.622199185685551,10547.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9220860600471497
162,687.0,1225.0,47.74250000000001,7.796642800880295,20833.0,True,True,103,PV+/PNN+,71.825,9.562971834142516,47.74250000000001,7.796642800880295,0.9139448404312134
163,975.0,1123.0,47.74250000000001,7.796642800880295,4398.0,True,True,168,PV+/PNN+,98.44250000000001,11.195574298917911,47.74250000000001,7.796642800880295,0.871023952960968
164,715.0,1149.0,47.74250000000001,7.796642800880295,10363.0,True,True,106,PV+/PNN+,81.965,10.215727056074748,47.74250000000001,7.796642800880295,0.9515175223350525
165,602.0,1030.5,45.63,7.622199185685551,5301.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9014308452606201
166,513.5,1155.5,47.32000000000001,7.762067717874401,5511.0,True,True,72,PV+/PNN+,77.31750000000001,9.92187978661609,47.32000000000001,7.762067717874401,0.9362202286720276
167,520.5,1090.5,47.32000000000001,7.762067717874401,12952.0,True,True,76,PV+/PNN+,85.76750000000001,10.450003476223014,47.32000000000001,7.762067717874401,0.8671029210090637
168,582.5,1236.5,47.32000000000001,7.762067717874401,7563.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9133847951889038
169,882.5,1235.5,47.32000000000001,7.762067717874401,3717.0,True,True,145,PV+/PNN+,74.78250000000001,9.75787047742269,47.32000000000001,7.762067717874401,0.8774535059928894
