label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
112,799.0,434.0,47.74250000000001,7.796642800880295,4499.0,True,True,227,PV+/PNN+,60.84,8.801357503344999,47.74250000000001,7.796642800880295,0.9300922751426697
113,557.5,203.0,45.63,7.622199185685551,5063.0,True,True,146,PV+/PNN+,94.21750000000002,10.952691304245054,45.63,7.622199185685551,0.9418110251426697
114,547.0,329.5,45.63,7.622199185685551,6553.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.864547610282898
115,532.5,79.0,45.63,7.622199185685551,8305.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8941323161125183
116,627.0,291.0,47.74250000000001,7.796642800880295,11601.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.6789717078208923
117,741.5,147.0,45.63,7.622199185685551,6203.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6864098906517029
118,667.5,329.5,47.32000000000001,7.762067717874401,6209.0,True,True,183,PV+/PNN+,84.50000000000001,10.37249929043725,47.32000000000001,7.762067717874401,0.8484363555908203
119,969.5,451.5,47.32000000000001,7.762067717874401,5092.0,True,True,279,PV+/PNN+,67.17750000000001,9.24840794496255,47.32000000000001,7.762067717874401,0.9351925253868103
120,941.5,153.0,45.63,7.622199185685551,7652.0,True,True,271,PV+/PNN+,74.36000000000001,9.730266828124844,45.63,7.622199185685551,0.8673628568649292
121,630.0,124.5,45.63,7.622199185685551,4359.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7787759304046631
122,955.0,493.5,45.63,7.622199185685551,13410.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7567665576934814
123,680.5,15.0,45.63,7.622199185685551,4869.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8400857448577881
124,921.0,488.5,45.63,7.622199185685551,6523.0,True,True,267,PV+/PNN+,88.30250000000001,10.603312449370561,45.63,7.622199185685551,0.8283714056015015
125,774.0,217.0,47.74250000000001,7.796642800880295,7839.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7990363240242004
126,791.5,23.5,47.32000000000001,7.762067717874401,8238.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7862541675567627
127,567.5,109.5,47.32000000000001,7.762067717874401,8642.0,True,True,148,PV+/PNN+,84.50000000000001,10.37249929043725,47.32000000000001,7.762067717874401,0.8119673132896423
128,986.0,257.5,45.63,7.622199185685551,18627.0,True,True,282,PV+/PNN+,74.78250000000001,9.75787047742269,45.63,7.622199185685551,0.9090026021003723
129,708.0,419.0,47.74250000000001,7.796642800880295,10098.0,True,True,201,PV+/PNN+,72.67,9.619060126431496,47.74250000000001,7.796642800880295,0.8332962393760681
130,658.5,88.0,45.63,7.622199185685551,3439.0,True,True,179,PV+/PNN+,62.53000000000001,8.922761272851007,45.63,7.622199185685551,0.8026319742202759
131,552.0,270.5,45.63,7.622199185685551,3835.0,True,True,144,PV+/PNN+,72.2475,9.591056980763573,45.63,7.622199185685551,0.6218059062957764
132,720.0,195.5,45.63,7.622199185685551,8174.0,True,True,203,PV+/PNN+,98.44250000000001,11.195574298917911,45.63,7.622199185685551,0.7598334550857544
133,797.5,138.0,45.63,7.622199185685551,9517.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.4044637084007263
134,872.0,379.0,47.74250000000001,7.796642800880295,5945.0,True,True,254,PV+/PNN+,84.50000000000001,10.37249929043725,47.74250000000001,7.796642800880295,0.8215886950492859
135,585.0,363.0,47.74250000000001,7.796642800880295,4519.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7219809889793396
136,729.0,469.0,47.74250000000001,7.796642800880295,9461.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.5497092604637146
137,913.0,383.5,45.63,7.622199185685551,6780.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7395129799842834
138,953.5,27.5,47.32000000000001,7.762067717874401,2511.0,True,True,276,PV+/PNN+,95.06250000000001,11.001696879181248,47.32000000000001,7.762067717874401,0.42474204301834106
139,587.5,778.5,47.32000000000001,7.762067717874401,11804.0,True,True,153,PV+/PNN+,82.3875,10.24202240731137,47.32000000000001,7.762067717874401,0.9680906534194946
140,712.0,842.0,47.74250000000001,7.796642800880295,12593.0,True,True,202,PV+/PNN+,114.92000000000002,12.096308878371323,47.74250000000001,7.796642800880295,0.9612956643104553
141,874.0,934.5,45.63,7.622199185685551,6478.0,True,True,256,PV+/PNN+,80.6975,10.136431727253225,45.63,7.622199185685551,0.957062304019928
142,809.0,680.5,45.63,7.622199185685551,9660.0,True,True,229,PV+/PNN+,87.45750000000001,10.552456940621719,45.63,7.622199185685551,0.9845631718635559
143,829.5,819.5,47.32000000000001,7.762067717874401,6968.0,True,True,235,PV+/PNN+,104.35750000000002,11.5270159100133,47.32000000000001,7.762067717874401,0.9533250331878662
144,580.5,868.0,45.63,7.622199185685551,9165.0,True,True,150,PV+/PNN+,89.14750000000001,10.653925206902757,45.63,7.622199185685551,0.9713397026062012
145,801.5,895.5,47.32000000000001,7.762067717874401,5319.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9200958609580994
146,905.0,520.0,47.74250000000001,7.796642800880295,14200.0,True,True,265,PV+/PNN+,99.28750000000001,11.24352130330585,47.74250000000001,7.796642800880295,0.9717463254928589
147,571.5,599.0,45.63,7.622199185685551,12744.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9572749733924866
