label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,skel_total_length_um,skel_branches_count,skel_avg_branch_len_um,skel_endpoints_count,skel_junctions_count,skel_tortuosity_mean,skel_ramification_index,skel_mean_thickness_um,skel_max_thickness_um,skel_mean_intensity,skel_neighborhood_wfa_sum,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um
129,663.6009852216749,367.42857142857144,85.76750000000001,10.450003476223014,15509.0,True,True,225,52.18477631085024,16,3.26154851942814,8,8,1.228304848411168,2.0,2.810666858962633,7.907591289387685,57.986486486486484,20048.0,PV+/PNN+,85.76750000000001,10.450003476223014,106.04750000000001,11.619977221161072
130,662.1894736842105,1152.2947368421053,40.1375,7.148751795020415,9213.0,True,True,224,27.596298679765212,2,13.798149339882606,4,0,1.516076241832404,2.0,1.6975086769913568,2.6,52.86486486486486,8317.0,PV+/PNN+,40.1375,7.148751795020415,100.13250000000001,11.291264708312957
131,662.8333333333334,475.78333333333336,25.35,5.681251839078812,10282.0,True,True,227,33.55782104868019,6,5.5929701747800316,0,4,1.490130967187574,1.5,2.2735564654576277,3.6769552621700474,52.81395348837209,9583.0,PV+/PNN+,25.35,5.681251839078812,88.30250000000001,10.603312449370561
132,665.2402597402597,201.24025974025975,65.06500000000001,9.101831188183693,4899.0,True,True,226,14.884671708797585,1,14.884671708797585,2,0,1.7410163604492763,1.0,1.690441739341659,2.906888370749727,49.857142857142854,4719.0,PV+/PNN+,65.06500000000001,9.101831188183693,53.23500000000001,8.232916079007266
133,662.9888268156425,234.48603351955308,75.62750000000001,9.812844830601293,8072.0,True,False,-1,25.600104602052657,14,1.8285789001466184,6,7,1.201156607468547,2.0,2.4933017576846224,7.800000000000001,55.73529411764706,8592.0,PV-/PNN+,0.0,0.0,75.62750000000001,9.812844830601293
134,674.4880382775119,222.29186602870814,88.30250000000001,10.603312449370561,33762.0,True,True,229,59.65020920410531,19,3.139484694952911,8,10,1.1267128469796497,1.9,3.452166815529745,12.33288287465668,57.44444444444444,23746.0,PV+/PNN+,88.30250000000001,10.603312449370561,174.91500000000002,14.923427721785334
135,676.9738219895288,965.9005235602094,161.395,14.33507922275045,26319.0,True,False,-1,70.90411972844541,10,7.0904119728445405,5,5,1.0983060215138722,2.0,1.9154036465567228,3.6769552621700474,59.43157894736842,24499.0,PV-/PNN+,0.0,0.0,161.395,14.33507922275045
136,680.025641025641,372.6923076923077,16.477500000000003,4.5803716659648535,12621.0,True,True,236,59.96564209736039,14,4.283260149811456,7,7,1.071278101992869,2.0,3.4023747759937577,7.353910524340095,61.51851851851852,24020.0,PV+/PNN+,16.477500000000003,4.5803716659648535,68.8675,9.364017532397558
137,676.6363636363636,542.3045454545454,92.95,10.878769033449206,5468.0,True,True,230,1.3,1,1.3,2,0,1.0,1.0,2.6,2.6,55.0,1037.0,PV+/PNN+,92.95,10.878769033449206,136.89000000000001,13.202036255017498
138,676.8831168831168,531.0909090909091,32.532500000000006,6.4359665543799,5645.0,True,True,232,0.0,0,0.0,0,0,1.0,0.0,1.8384776310850237,1.8384776310850237,41.0,567.0,PV+/PNN+,32.532500000000006,6.4359665543799,91.6825,10.804341005363613
139,695.8333333333334,490.4166666666667,91.26,10.779417463505668,7534.0,True,True,241,18.069343417595164,3,6.023114472531721,6,0,1.0558933174237277,3.0,1.5332346314604057,2.6,49.64,5629.0,PV+/PNN+,91.26,10.779417463505668,93.79500000000002,10.928106107575758
140,716.7555555555556,969.2962962962963,57.03750000000001,8.521877758618217,7420.0,True,True,251,2.869238815542512,1,2.869238815542512,2,0,1.0706040453940164,1.0,1.3,1.3,45.4,1060.0,PV+/PNN+,57.03750000000001,8.521877758618217,109.85000000000001,11.826468787814798
141,724.6090909090909,634.4363636363636,46.475,7.692451354514157,12034.0,True,True,255,33.60401512639275,1,33.60401512639275,2,0,18.27817459305203,1.0,2.1842357750234065,3.9000000000000004,57.54545454545455,10770.0,PV+/PNN+,46.475,7.692451354514157,107.31500000000001,11.689213050640065
