label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
83,489.0,1229.0,47.74250000000001,7.796642800880295,3671.0,True,True,116,PV+/PNN+,33.377500000000005,6.519014718835807,47.74250000000001,7.796642800880295,0.8414114713668823
84,844.5,422.0,45.63,7.622199185685551,4706.0,True,True,250,PV+/PNN+,71.4025,9.534803961957083,45.63,7.622199185685551,0.9547248482704163
85,794.5,28.5,47.32000000000001,7.762067717874401,5164.0,True,True,228,PV+/PNN+,89.14750000000001,10.653925206902757,47.32000000000001,7.762067717874401,0.9752622246742249
86,616.0,329.5,45.63,7.622199185685551,7659.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8969264030456543
87,891.5,89.0,45.63,7.622199185685551,4830.0,True,True,266,PV+/PNN+,78.58500000000001,10.002876067562408,45.63,7.622199185685551,0.9005088210105896
88,703.0,74.0,47.74250000000001,7.796642800880295,3923.0,True,True,194,PV+/PNN+,109.85000000000001,11.826468787814798,47.74250000000001,7.796642800880295,0.9491482973098755
89,882.0,314.5,45.63,7.622199185685551,3541.0,True,True,264,PV+/PNN+,114.49750000000002,12.074052541434225,45.63,7.622199185685551,0.9316791296005249
90,656.5,444.0,45.63,7.622199185685551,6508.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8351339101791382
91,640.0,134.5,45.63,7.622199185685551,6114.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.939455509185791
92,604.0,452.5,45.63,7.622199185685551,5629.0,True,True,166,PV+/PNN+,98.86500000000001,11.219573413915606,45.63,7.622199185685551,0.9480969309806824
93,583.5,99.5,47.32000000000001,7.762067717874401,4502.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7552657723426819
94,529.0,359.5,45.63,7.622199185685551,6329.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9250141978263855
95,717.5,201.0,45.63,7.622199185685551,6935.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7406947612762451
96,585.5,289.0,45.63,7.622199185685551,5024.0,True,True,161,PV+/PNN+,70.98,9.506552628860888,45.63,7.622199185685551,0.9532764554023743
97,526.5,231.5,47.32000000000001,7.762067717874401,6612.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7162696719169617
