label,area,equivalent_diameter,mean_intensity,centroid-0,centroid-1,area_um2,equivalent_diameter_um
178,219.0,16.698486766680407,25752.00913242009,74.05936073059361,114.53424657534246,173.98583741090724,14.883737716562653
179,70.0,9.440697438826296,21717.214285714286,68.45714285714286,159.88571428571427,55.61191150120323,8.414706464377955
180,58.0,8.593479713983122,27472.98275862069,68.12068965517241,652.1206896551724,46.078440958139815,7.659562206004206
181,66.0,9.166995688475081,22884.696969696968,67.96969696969697,727.3030303030303,52.43408798684876,8.170749923781708
182,74.0,9.706684619910241,23148.472972972973,69.52702702702703,644.7567567567568,58.789735015557696,8.651786835464078
183,64.0,9.0270333367641,21517.90625,68.359375,895.171875,50.84517622967152,8.045998324300477
184,125.0,12.6156626101008,22349.232,71.864,225.6,99.3069848235772,11.244624499990792
185,165.0,14.494292838262302,33665.06060606061,72.93333333333334,969.290909090909,131.0852199671219,12.919089975398691
186,138.0,13.255453865237978,43748.739130434784,73.21014492753623,1002.2536231884058,109.63491124522922,11.814884869559908
187,71.0,9.507891862878783,21369.25352112676,74.85915492957747,123.6056338028169,56.406367379791845,8.474598369410229
188,91.0,10.764051215546116,31832.879120879123,73.38461538461539,709.9120879120879,72.29548495156419,9.594241520106602
189,79.0,10.02925341359355,21996.6582278481,73.0886075949367,1021.3417721518987,62.76201440850079,8.939299673472261
190,54.0,8.291859587312052,18743.425925925927,75.01851851851852,173.87037037037038,42.90061744378535,7.390721387184247
191,102.0,11.396070970426017,40425.89215686275,76.42156862745098,1055.9117647058824,81.03449961603899,10.157574976290709
192,121.0,12.412170838050638,19311.69421487603,78.7603305785124,16.388429752066116,96.12916130922272,11.063247695913157
193,91.0,10.764051215546116,25870.472527472528,76.57142857142857,188.36263736263737,72.29548495156419,9.594241520106602
194,67.0,9.23618154310838,30251.537313432837,78.13432835820896,160.26865671641792,53.22854386543737,8.232416835786749
195,92.0,10.823032759612019,22424.619565217392,78.98913043478261,682.4347826086956,73.08994083015281,9.646813100050386
196,65.0,9.09728368293446,20166.43076923077,78.92307692307692,691.2615384615384,51.63963210826014,8.108614041611084
197,93.0,10.881694613449236,23932.709677419356,81.54838709677419,28.892473118279568,73.88439670874143,9.699099732886042
198,120.0,12.360774464742066,29797.166666666668,80.51666666666667,76.925,95.3347054306341,11.017436949670346
199,61.0,8.812923024107548,22116.885245901638,78.78688524590164,643.672131147541,48.46180859390567,7.855156975589161
200,90.0,10.704744696916627,25709.055555555555,81.72222222222223,1007.8666666666667,71.50102907297558,9.541380283007856
201,65.0,9.09728368293446,26644.446153846155,79.92307692307692,1016.1384615384616,51.63963210826014,8.108614041611084
202,65.0,9.09728368293446,19651.984615384616,78.44615384615385,1037.0,51.63963210826014,8.108614041611084
203,135.0,13.110581167104948,19974.77037037037,82.21481481481482,143.1037037037037,107.25154360946337,11.6857565676107
204,166.0,14.538148590038452,29027.82530120482,84.23493975903614,192.21686746987953,131.87967584571052,12.958179595669034
205,159.0,14.228319915326999,28221.49685534591,83.50314465408805,343.8364779874214,126.31848469559019,12.682022312921898
206,51.0,8.058239062071396,31086.647058823528,79.23529411764706,986.7647058823529,40.51724980801949,7.182490146145945
207,62.0,8.884866446580956,22649.548387096773,81.7741935483871,976.5645161290323,49.25626447249429,7.919281769978475
208,122.0,12.463355264843006,25533.254098360656,82.77868852459017,39.049180327868854,96.92361718781135,11.108869529447816
209,84.0,10.341765891652821,25917.154761904763,83.73809523809524,49.416666666666664,66.73429380144387,9.217849090648697
210,126.0,12.666024736934256,30178.261904761905,85.5952380952381,98.6984126984127,100.10144070216582,11.289513399033613
211,62.0,8.884866446580956,21722.564516129034,83.08064516129032,352.64516129032256,49.25626447249429,7.919281769978475
212,63.0,8.95623198216277,21826.85714285714,81.88888888888889,453.1587301587302,50.05072035108291,7.982891480753057
213,101.0,11.340070282773887,34235.851485148516,85.33663366336634,167.59405940594058,80.24004373745038,10.107660300870862
214,66.0,9.166995688475081,19587.10606060606,86.62121212121212,22.181818181818183,52.43408798684876,8.170749923781708
215,77.0,9.901487006738307,23090.74025974026,85.8051948051948,446.4935064935065,61.17310265132355,8.825418594594172
216,82.0,10.217907939900583,24835.256097560974,84.73170731707317,750.8170731707318,65.14538204426664,9.107451705918638
217,77.0,9.901487006738307,18702.909090909092,86.8961038961039,207.75324675324674,61.17310265132355,8.825418594594172
218,93.0,10.881694613449236,21896.31182795699,88.21505376344086,254.16129032258064,73.88439670874143,9.699099732886042
219,63.0,8.95623198216277,24504.650793650795,85.3015873015873,392.93650793650795,50.05072035108291,7.982891480753057
220,39.0,7.046725639945928,22190.615384615383,83.46153846153847,405.0769230769231,30.983779264956084,6.280905428796668
221,59.0,8.667244841319219,20936.457627118645,85.77966101694915,597.6610169491526,46.87289683672844,7.7253107270073205
222,75.0,9.772050238058398,17905.546666666665,87.81333333333333,10.586666666666666,59.58419089414632,8.710048684564047
223,81.0,10.155412503859614,19830.074074074073,89.37037037037037,70.53086419753086,64.35092616567802,9.051748114838038
224,220.0,16.73656774376801,24501.95909090909,92.49090909090908,317.0272727272727,174.78029328949586,14.91768014996286
225,68.0,9.304852983362556,21347.397058823528,87.92647058823529,697.8970588235294,54.022999744025995,8.293625238658391
226,148.0,13.727325035155395,28448.182432432433,92.3445945945946,221.94594594594594,117.57947003111539,12.235474281474302
227,60.0,8.740387444736633,19693.083333333332,88.75,263.6333333333333,47.66735271531705,7.7905043784071335
228,81.0,10.155412503859614,35120.49382716049,89.49382716049382,827.0123456790124,64.35092616567802,9.051748114838038
229,65.0,9.09728368293446,21151.63076923077,89.8923076923077,90.16923076923077,51.63963210826014,8.108614041611084
230,106.0,11.617374563210365,21014.04716981132,91.32075471698113,566.3962264150944,84.21232313039346,10.35482785774986
231,61.0,8.812923024107548,20887.93442622951,88.55737704918033,1017.9180327868852,48.46180859390567,7.855156975589161
232,58.0,8.593479713983122,22227.758620689656,88.91379310344827,1033.3620689655172,46.078440958139815,7.659562206004206
233,80.0,10.092530088080641,21911.35,90.8375,407.0875,63.556470287089404,8.995699599992633
234,125.0,12.6156626101008,20747.032,94.792,116.872,99.3069848235772,11.244624499990792
235,86.0,10.464157913908982,20885.18604651163,94.67441860465117,476.0348837209302,68.32320555862111,9.326939859370043
236,89.0,10.645107772184812,19972.23595505618,96.35955056179775,242.19101123595505,70.70657319438696,9.48822454750122
237,79.0,10.02925341359355,22956.113924050635,95.62025316455696,725.5949367088608,62.76201440850079,8.939299673472261
238,32.0,6.383076486422923,19500.4375,95.375,905.34375,25.42258811483576,5.689379976528466
239,64.0,9.0270333367641,26105.515625,95.875,32.5,50.84517622967152,8.045998324300477
240,70.0,9.440697438826296,37709.44285714286,95.75714285714285,191.34285714285716,55.61191150120323,8.414706464377955
241,94.0,10.940041919714261,24540.478723404256,98.03191489361703,800.7127659574468,74.67885258733006,9.75110600237924
242,68.0,9.304852983362556,18440.441176470587,98.11764705882354,100.45588235294117,54.022999744025995,8.293625238658391
243,70.0,9.440697438826296,20313.257142857143,98.51428571428572,783.1,55.61191150120323,8.414706464377955
244,49.0,7.898654169668588,29678.04081632653,96.83673469387755,929.3469387755102,38.92833805084226,7.0402485337629175
245,66.0,9.166995688475081,27502.757575757576,99.77272727272727,48.72727272727273,52.43408798684876,8.170749923781708
246,52.0,8.136857890256438,27544.615384615383,98.82692307692308,341.7307692307692,41.311705686608114,7.252564880140676
247,87.0,10.524820207108489,20781.080459770114,99.8735632183908,654.3103448275862,69.11766143720973,9.381009528908498
248,134.0,13.061933202803933,25290.731343283584,100.88059701492537,364.97014925373134,106.45708773087475,11.642395540278223
249,123.0,12.514330345744634,23526.146341463416,101.3821138211382,397.7235772357724,97.71807306639995,11.15430476827043
250,57.0,8.51907589177983,21023.508771929824,99.43859649122807,597.1754385964912,45.2839850795512,7.593244401866813
251,71.0,9.507891862878783,23506.12676056338,100.14084507042253,763.943661971831,56.406367379791845,8.474598369410229
252,74.0,9.706684619910241,28294.662162162163,100.39189189189189,808.6621621621622,58.789735015557696,8.651786835464078
253,85.0,10.403141895720198,31449.023529411767,101.69411764705882,845.4235294117647,67.52874968003249,9.27255490677404
254,61.0,8.812923024107548,19796.0,101.78688524590164,286.655737704918,48.46180859390567,7.855156975589161
