total_dapi,total_pv_segmentation,pnn_plus,pnn_minus,dapi_pv_coloc,pv_pnn_plus,pv_pnn_minus,hollow_pnn_plus,total_pnn_plus,pixel_size,image_area_mm2,total_integrated_wfa_signal,mean_wfa_intensity_raw,integrated_wfa_density_mm2,diffuse_wfa_fluorescence,diffuse_pv_fluorescence,pv_density_mm2,pnn_density_mm2,coloc_density_mm2,pv_energy,pnn_energy,coloc_energy,pct_pv_surrounded_by_pnn,pct_pnn_surrounding_pv,mean_pv_cell_intensity_norm,mean_pnn_pericellular_wfa_norm,mean_coloc_pericellular_wfa_norm,group,section,filename,animal_id,corte_num
1786,248,131,117,83,83,117,48,131,0.65,0.5813262,15543381.0,11.29671855921856,407.99260557617225,0.00017237687585593286,5.849429243689671e-05,426.6107393748983,225.3468018472245,142.77698132305065,0.04329384715426922,0.0960651046867814,0.05280702606829293,33.46774193548387,63.358778625954194,0.0001258392382478607,0.000426298948550907,0.0003698567204527912,ACF 3 DÍAS MACHO,CONTRA,ACF_93~2.TIF,ACF_93,2
4418,272,128,144,115,115,144,13,128,0.65,0.5813262,14929556.0,10.850598872027444,391.8805343918017,0.00016556952578053626,5.1067075094584926e-05,467.89564963698524,220.18618806446364,197.82352833916653,0.03831009954721938,0.07659960172592575,0.06600490700170619,42.279411764705884,89.84375,8.598712197454349e-05,0.0003478855890066083,0.00033365549364048046,ACF 3 DÍAS MACHO,CONTRA,ACF_93~3.TIF,ACF_93,3
4931,332,162,170,143,143,170,19,162,0.65,0.5813262,22190741.0,16.12792967614396,582.4767623116231,0.0002460964320766607,8.203995511759084e-05,571.1079252922026,278.6731442690868,245.98925697826797,0.08231353278136866,0.14025351348075477,0.11840636872803736,43.07228915662651,88.27160493827161,0.00015287863648680026,0.0005032903828914564,0.0004813477229962853,ACF 3 DÍAS MACHO,CONTRA,ACF_94~1.TIF,ACF_94,1
4731,307,164,143,134,134,143,30,164,0.65,0.5813262,20261704.0,14.725931740217455,531.8421653804381,0.000224703314873235,8.421236287480061e-05,528.102810435862,282.11355345759404,230.50741562998536,0.0773430004047365,0.13080728796852073,0.0980577030711981,43.648208469055376,81.70731707317073,0.00016231592968189145,0.000463668924677109,0.00042539934259035764,ACF 3 DÍAS MACHO,CONTRA,ACF_94~2.TIF,ACF_94,2
4409,257,121,136,114,114,136,7,121,0.65,0.5813262,15053693.0,10.940819960462818,395.1389617621664,0.0001669462113445154,8.102175542692605e-05,442.0925807231809,208.14475590468828,196.10332374491293,0.08476686787700864,0.08438043897442728,0.07920241377947584,44.3579766536965,94.21487603305785,0.000197108804755374,0.00040539305738293975,0.0004038810371337749,ACF 3 DÍAS MACHO,CONTRA,ACF_94~3.TIF,ACF_94,3
1862,214,121,93,70,70,93,51,121,0.65,0.5813262,10800720.0,7.8498168498168495,283.50420638203997,0.00011978052719641183,5.509388341898778e-05,368.12378317027515,208.14475590468828,120.41432159775354,0.040367537220349435,0.061390805893985115,0.029580934771196905,32.71028037383177,57.85123966942148,0.00014396752770346195,0.0002949428421924626,0.0002456596057569681,ACF 3 DÍAS MACHO,IPSI,ACF_92~1.TIF,ACF_92,1
5593,329,149,180,120,120,180,29,149,0.65,0.5813262,20321062.0,14.769072329786615,533.400232128064,0.0002253615980741072,6.691389183296452e-05,565.9473115094416,256.3104845437897,206.42455131043465,0.05847464256731443,0.1299598096157196,0.0989134565366523,36.474164133738604,80.53691275167785,0.00011330947253338381,0.0005070405521921458,0.0004791748651443104,ACF 3 DÍAS MACHO,IPSI,ACF_92~2.TIF,ACF_92,2
5364,287,154,133,119,119,133,35,154,0.65,0.5813262,18351570.0,13.337672248386534,481.7037464830539,0.0002035198328890903,5.939507067584758e-05,493.6987185507895,264.9115075150578,204.70434671618102,0.04693951520612813,0.11741083430289859,0.08336275993891039,41.46341463414634,77.27272727272727,0.00010828242065325667,0.0004432077541826863,0.00040723492820839504,ACF 3 DÍAS MACHO,IPSI,ACF_92~3.TIF,ACF_92,3
4533,309,155,154,112,112,154,43,155,0.65,0.5813262,19348943.0,14.062549421477993,507.8834308774157,0.0002145807495457083,7.633191736015745e-05,531.5432196243693,266.6317121093114,192.66291455640567,0.0592460719595892,0.12339938522542955,0.08298035954210138,36.24595469255664,72.25806451612902,0.0001294785484105058,0.00046280835932538774,0.0004307022954218173,ACF 3 DÍAS MACHO,IPSI,ACF_93~1.TIF,ACF_93,1
4386,298,161,137,126,126,137,35,161,0.65,0.5813262,18537975.0,13.473148874934589,486.5966241421956,0.00020558707370007764,5.534548338829584e-05,512.6209690875794,276.95293967483315,216.74577887595638,0.04162184540380195,0.12530685633453556,0.08862269492385655,42.281879194630875,78.26086956521739,9.1999502758858e-05,0.00045244819022920185,0.000408878527570197,ACF 3 DÍAS MACHO,IPSI,ACF_93~2.TIF,ACF_93,2
4576,280,138,142,94,94,142,44,138,0.65,0.5813262,15438272.0,11.220326763183905,405.23363731955544,0.0001712112117675121,5.7720683803801874e-05,481.65728639101417,237.38823400699985,161.69923185984047,0.04415044165158044,0.09473647768187933,0.05691683656653819,33.57142857142857,68.11594202898551,0.00010875342573574145,0.00039907823603037475,0.00035199200337496483,ACF 3 DÍAS MACHO,IPSI,ACF_93~3.TIF,ACF_93,3
5449,319,167,152,124,124,152,43,167,0.65,0.5813262,22036188.0,16.015602651316936,578.4199563200813,0.0002443824315452344,8.547682822061834e-05,548.7452655669055,287.27416724035487,213.30536968744914,0.07460257442256465,0.14247153953538394,0.0926681508003196,38.87147335423197,74.25149700598801,0.00015713199673654603,0.0004959427466242785,0.0004344389029498125,ACF 3 DÍAS MACHO,IPSI,ACF_94~1.TIF,ACF_94,1
5159,252,135,117,113,113,117,22,135,0.65,0.5813262,16614471.0,12.075172248386535,436.1072609337539,0.0001842553177445111,8.080785053831082e-05,433.49155775191275,232.227620224239,194.3831191506593,0.07059785700154138,0.09039020285098916,0.07350747944874651,44.84126984126984,83.7037037037037,0.00017843645190804104,0.0003892310603007014,0.0003781577318541407,ACF 3 DÍAS MACHO,IPSI,ACF_94~2.TIF,ACF_94,2
5048,313,168,145,144,144,145,24,168,0.65,0.5813262,22941359.0,16.673468660968663,602.1794636487627,0.0002544208233916024,7.982324260975799e-05,538.4240380013837,288.9943718346085,247.70946157252158,0.07623247883718683,0.1598949850044737,0.12681186617619306,46.00638977635783,85.71428571428571,0.00015334234338755098,0.0005532806192363552,0.0005119379186049642,ACF 3 DÍAS MACHO,IPSI,ACF_94~3.TIF,ACF_94,3
2552,333,182,151,129,129,151,53,182,0.65,0.5813262,30491311.0,22.16067140531426,800.355432471443,0.00033815017021918457,0.0002873862416473235,572.8281298864562,313.0772361541592,221.90639265871724,0.33644932346476825,0.24182549593420807,0.15700470051343937,38.73873873873874,70.87912087912088,0.0006985243096512306,0.000772414816563454,0.0007075267126481842,NONE HEMBRA,CONTRA,ACF_47~1.TIF,ACF_47,1
3114,293,155,138,117,117,138,38,155,0.65,0.5813262,32385950.0,23.53766934124077,850.087128698682,0.00035916181187519293,0.0002613008576561313,504.0199461163113,266.6317121093114,201.2639375276738,0.2756026038867954,0.2082969017467705,0.14561176530467637,39.93174061433447,75.48387096774194,0.0006282941742259451,0.0007812157829949902,0.0007234866170928151,NONE HEMBRA,CONTRA,ACF_47~2.TIF,ACF_47,2
2668,338,173,165,125,125,165,48,173,0.65,0.5813262,31045297.0,22.56330091865806,814.8968113125535,0.0003442939027795538,0.0002737593868014908,581.4291528577243,297.59539480587665,215.02557428170277,0.32324484505289885,0.2280787674588135,0.15299307276297214,36.98224852071006,72.25433526011561,0.0006479679222213465,0.0007664055675578943,0.0007115110529249768,NONE HEMBRA,CONTRA,ACF_47~3.TIF,ACF_47,3
6539,303,176,127,150,150,127,26,176,0.65,0.5813262,39090236.0,28.410253503110646,1026.0655154903232,0.0004335126802946616,0.0002657726875157038,521.2219920588475,302.7560085886375,258.03068913804333,0.27523188438154195,0.2915152373530026,0.2350247924027545,49.504950495049506,85.22727272727273,0.0005776155431998596,0.0009628718475711311,0.0009108404631552144,NONE HEMBRA,CONTRA,ACF_51~1.TIF,ACF_51,1
6523,301,176,125,152,152,125,24,176,0.65,0.5813262,38500790.0,27.981852142566428,1010.5933598900411,0.0004269756945535428,0.0002624783991883361,517.7815828703402,302.7560085886375,261.47109832655053,0.2711654098722719,0.2871872992078517,0.2353496722854101,50.498338870431894,86.36363636363636,0.0005690814342689181,0.0009485767121407015,0.0009000982280323866,NONE HEMBRA,CONTRA,ACF_51~2.TIF,ACF_51,2
5355,326,180,146,155,155,146,25,180,0.65,0.5813262,32198346.0,23.40132129774987,845.1627789206946,0.0003570812740939936,0.00019130083773840107,560.7866977266808,309.636826965652,266.6317121093114,0.2432534175750671,0.26756872474370097,0.21241569542435185,47.54601226993865,86.11111111111111,0.000469799285302083,0.0008641372777450092,0.0007966632841380378,NONE HEMBRA,CONTRA,ACF_51~3.TIF,ACF_51,3
4077,274,148,126,63,63,126,85,148,0.65,0.5813262,20819457.0,15.131299058084773,546.4824228468107,0.0002308888236527775,0.0002100283726513985,471.33605882549244,254.59027994953607,108.37288943797819,0.14694243761901687,0.16463821082709254,0.04696790260536409,22.99270072992701,42.567567567567565,0.00045196554962857207,0.0006466790910467066,0.00043339162450073664,NONE HEMBRA,CONTRA,ACF_53~1.TIF,ACF_53,1
4248,267,143,124,63,63,124,80,143,0.65,0.5813262,21513574.0,15.635773882202454,564.7020497995773,0.00023858661604032126,0.0001345155664003826,459.2946266657171,245.98925697826797,108.37288943797819,0.08709888757228207,0.16139795918959524,0.047639468827614946,23.595505617977526,44.05594405594406,0.0002707639857573367,0.0006561179182058914,0.00043958843465993416,NONE HEMBRA,CONTRA,ACF_53~2.TIF,ACF_53,2
4988,261,146,115,77,77,115,69,146,0.65,0.5813262,21595985.0,15.695669079597652,566.8652264352229,0.00023950055816888155,0.00017527096863111425,448.97339910019537,251.14987076102884,132.4557537575289,0.1135590174655614,0.15394992584905634,0.05477819639427755,29.50191570881226,52.73972602739726,0.0003438272505155648,0.0006129803108500938,0.0004135584513342736,NONE HEMBRA,CONTRA,ACF_53~3.TIF,ACF_53,3
1423,344,167,177,130,130,177,37,167,0.65,0.5813262,26261097.0,19.086209227280655,689.3180698793009,0.0002912368845240048,0.00020987575138029093,591.750380423246,287.27416724035487,223.62659725297087,0.22335696825431228,0.1723414400532792,0.12282798329500418,37.7906976744186,77.84431137724552,0.000422942207162215,0.0005999197272377281,0.000549254806019602,NONE HEMBRA,CONTRA,ACF_83~1.TIF,ACF_83,1
2428,312,139,173,122,122,173,17,139,0.65,0.5813262,23769657.0,17.275464416535844,623.9211593077406,0.0002636066898075203,0.00016909952203524885,536.7038334071301,239.10843860125348,209.86496049894188,0.1590131502962189,0.13876820770705495,0.11556688854076012,39.1025641025641,87.76978417266187,0.00031335088275162646,0.000580356797605417,0.0005506726242723249,NONE HEMBRA,CONTRA,ACF_83~2.TIF,ACF_83,2
2667,346,149,197,116,116,197,33,149,0.65,0.5813262,26191451.0,19.035591458805744,687.4899571277731,0.0002904645068864842,0.0001558204289841692,595.1907896117533,256.3104845437897,199.54373293342016,0.15724432914759123,0.17683290307615074,0.13133051252178127,33.52601156069364,77.85234899328859,0.00029204552183680017,0.0006899167757062216,0.0006581540326580993,NONE HEMBRA,CONTRA,ACF_83~3.TIF,ACF_83,3
2000,341,196,145,154,154,145,42,196,0.65,0.5813262,33894986.0,24.63441624513053,889.6972707616117,0.00037589709689678084,0.00027520992100987525,586.5897666404851,337.1601004737099,264.9115075150578,0.30780242349084197,0.2628620557525547,0.193227051127243,45.16129032258064,78.57142857142857,0.0005984401779221468,0.0007796357142592896,0.0007294022556428954,NONE HEMBRA,IPSI,ACF_47~1.TIF,ACF_47,1
3154,342,195,147,151,151,147,44,195,0.65,0.5813262,39858203.0,28.968401505901507,1046.223604475373,0.0004420294728908447,0.00030269857341542046,588.3099712347388,335.4398958794563,259.75089373229696,0.3569534116174337,0.31632200529071186,0.23309241327225605,44.15204678362573,77.43589743589745,0.0006963301018543577,0.0009430065092924586,0.0008973690520290739,NONE HEMBRA,IPSI,ACF_47~2.TIF,ACF_47,2
3623,339,202,137,159,159,137,43,202,0.65,0.5813262,38261651.0,27.808049159834873,1004.3162864717892,0.00042432363103433085,0.0003029044491076775,583.149357451978,347.48132803923164,273.5125304863259,0.35068345563142295,0.31032041166888613,0.22433745466950386,46.902654867256636,78.71287128712872,0.0006887212184631206,0.0008930563648411349,0.0008202090568597166,NONE HEMBRA,IPSI,ACF_47~3.TIF,ACF_47,3
6394,322,207,115,148,148,115,59,207,0.65,0.5813262,47621245.0,34.61047517297517,1249.9928959041333,0.000528121998519496,0.0002628353324546198,553.9058793496663,356.0823510104998,254.59027994953607,0.23295172533311392,0.4492491058100509,0.2703265171485022,45.962732919254655,71.49758454106279,0.0005149085219442694,0.001261643843159202,0.001061810047116038,NONE HEMBRA,IPSI,ACF_51~1.TIF,ACF_51,1
6373,332,160,172,142,142,172,18,160,0.65,0.5813262,25641253.0,18.635715012500725,673.0480081333561,0.0002843627834363428,0.00023471459154681863,571.1079252922026,275.2327350805795,244.26905238401434,0.2934804728744156,0.18451180527958255,0.1532673195645614,42.77108433734939,88.75,0.0005433372231537806,0.000670384666364498,0.0006274528765257193,NONE HEMBRA,IPSI,ACF_51~2.TIF,ACF_51,2
5656,348,183,165,135,135,165,48,183,0.65,0.5813262,40486635.0,29.42513736263736,1062.7190895379492,0.0004489988153297835,0.0002050568362190287,598.6311988002604,314.79744074841284,232.227620224239,0.1900704521776337,0.33470617045066475,0.2106281957121641,38.793103448275865,73.77049180327869,0.0003683097789890184,0.001063242984615504,0.000906990286120064,NONE HEMBRA,IPSI,ACF_51~3.TIF,ACF_51,3
4599,289,158,131,54,54,131,104,158,0.65,0.5813262,35378254.0,25.712435316006744,928.6310378800888,0.0003923466135043373,0.00023877117665605823,497.1391277392968,271.7923258920723,92.89104808969559,0.13659058843183938,0.2840715135388081,0.0639330526171,18.685121107266436,34.177215189873415,0.0004292091228586224,0.001045178566416227,0.0006882584913388667,NONE HEMBRA,IPSI,ACF_53~1.TIF,ACF_53,1
4546,278,144,134,56,56,134,88,144,0.65,0.5813262,25898054.0,18.822354497354496,679.7886850237037,0.00028721071942251465,0.00014074454817678176,478.21687720250696,247.70946157252158,96.33145727820283,0.09502296115290279,0.19736526697901877,0.054174876095468845,20.14388489208633,38.88888888888889,0.00029073335220928734,0.0007967611157284615,0.0005623799081437453,NONE HEMBRA,IPSI,ACF_53~2.TIF,ACF_53,2
4123,267,150,117,67,67,117,83,150,0.65,0.5813262,21552885.0,15.664344583987441,565.7339100697332,0.00023902257700446236,0.00015142059573061548,459.2946266657171,258.03068913804333,115.25370781499268,0.1002478623422995,0.16994466104272235,0.05301668712129425,25.0936329588015,44.666666666666664,0.00031672124387810907,0.0006586218934283588,0.0004599998397135959,NONE HEMBRA,IPSI,ACF_53~3.TIF,ACF_53,3
4059,337,154,183,140,140,183,14,154,0.65,0.5813262,24000083.0,17.442934909006336,629.969528329416,0.0002661621257191781,0.00019539713631747333,579.7089482634707,264.9115075150578,240.82864319550708,0.18398494251826208,0.14642156566428574,0.12927322240150838,41.54302670623146,90.9090909090909,0.00033113085910637687,0.0005527187815952579,0.0005367850795744553,NONE HEMBRA,IPSI,ACF_83~1.TIF,ACF_83,1
4871,373,166,207,152,152,207,14,166,0.65,0.5813262,27283154.0,19.82902639688354,716.1456756928219,0.00030257154798021726,0.00019155547638146904,641.636313656601,285.5539626461013,261.47109832655053,0.19887771433264934,0.17404878729532028,0.1598461884860113,40.75067024128686,91.56626506024097,0.0003220412978765587,0.000609512771885523,0.0006113340614280046,NONE HEMBRA,IPSI,ACF_83~2.TIF,ACF_83,2
4625,317,156,161,129,129,161,27,156,0.65,0.5813262,25728030.0,18.698783359497646,675.3257863293659,0.00028532514472415726,0.00017460236059348855,545.3048563783982,268.35191670356505,221.90639265871724,0.15770545579410927,0.16596240574593812,0.13531442406724958,40.694006309148264,82.6923076923077,0.0003161321149519225,0.0006184506068919512,0.0006097815499860678,NONE HEMBRA,IPSI,ACF_83~3.TIF,ACF_83,3
5897,356,197,159,174,174,159,23,197,0.65,0.5813262,43081969.0,31.311390923890922,1130.8430762690487,0.0004777811997236732,0.00026895787192902145,612.3928355542895,338.88030506796355,299.3155994001302,0.3091002386616484,0.3562828121622095,0.2965403069875723,48.87640449438202,88.3248730964467,0.0005396038052860935,0.001051352961013051,0.0009907278724593036,NONE MACHO,CONTRA,ACF_43~1.TIF,ACF_43,1
5814,383,192,191,166,166,191,26,192,0.65,0.5813262,41102549.0,29.87277530670388,1078.8859941303824,0.00045582933252008665,0.00026562744112799155,658.8383595991372,330.27928209669545,285.5539626461013,0.32943914371626953,0.3286036261255159,0.2751381822234137,43.34203655352481,86.45833333333334,0.0005364470743636774,0.0009949265483425358,0.0009635243008846063,NONE MACHO,CONTRA,ACF_43~2.TIF,ACF_43,2
5500,378,192,186,162,162,186,30,192,0.65,0.5813262,38868666.0,28.249219431362288,1020.2496044206848,0.0004310554578677392,0.00020376393598445065,650.2373366278691,330.27928209669545,278.6731442690868,0.23847037036026678,0.32168053723667844,0.2500365167279765,42.857142857142854,84.375,0.0003983594086612831,0.0009739652308633166,0.0008972393711772285,NONE MACHO,CONTRA,ACF_43~3.TIF,ACF_43,3
1993,293,138,155,124,124,155,14,138,0.65,0.5813262,18383781.0,13.361082766439909,482.54924141225973,0.00020387705449667978,0.00020937783030557883,504.0199461163113,237.38823400699985,213.30536968744914,0.2571729306930423,0.12287068535578516,0.10461962959803717,42.32081911262799,89.85507246376811,0.0005358471775722209,0.0005175938305019872,0.0004904688041906006,NONE MACHO,CONTRA,ACF_45~1.TIF,ACF_45,1
4922,379,181,198,161,161,198,20,181,0.65,0.5813262,27110872.0,19.703814175242748,711.6235075703345,0.00030066093194846643,0.00025760401159588076,651.9575412221228,311.3570315599056,276.95293967483315,0.34252330255464325,0.21131793210240404,0.17865828555506222,42.480211081794195,88.95027624309392,0.0005546455985669667,0.0006786997263035832,0.0006450853555294361,NONE MACHO,CONTRA,ACF_45~2.TIF,ACF_45,2
5542,317,172,145,149,149,145,23,172,0.65,0.5813262,27081184.0,19.682237339380197,710.8442379587658,0.0003003316905375784,0.0002347477951571729,545.3048563783982,295.875190211623,256.3104845437897,0.26081400790274883,0.20855801475055263,0.16876867014739702,47.003154574132495,86.62790697674419,0.0005157075378261053,0.0007048851057818762,0.0006584540248042937,NONE MACHO,CONTRA,ACF_45~3.TIF,ACF_45,3
3777,332,190,142,147,147,142,43,190,0.65,0.5813262,37066104.0,26.939141810570383,972.9348041791799,0.00041106495476570356,0.0002842498423649172,571.1079252922026,326.8388729081882,252.87007535528244,0.3136064818420066,0.2891285702617471,0.19847021408961205,44.27710843373494,77.36842105263158,0.0006308223681127429,0.0008846211213773392,0.0007848703086387798,NONE MACHO,CONTRA,ACF_62~1.TIF,ACF_62,1
3113,345,203,142,137,137,142,66,203,0.65,0.5813262,42325316.0,30.761465782894355,1110.9819643921005,0.0004693898799556627,0.00027267108690339463,593.4705850174996,349.2015326334853,235.66802941274622,0.27442370655922427,0.3671270626681025,0.20801716308545767,39.710144927536234,67.48768472906403,0.0005717910054623259,0.0010513329076749258,0.0008826702697171488,NONE MACHO,CONTRA,ACF_62~2.TIF,ACF_62,2
3021,327,211,116,137,137,116,74,211,0.65,0.5813262,40431590.0,29.385131402988545,1061.2742331727904,0.00044838836351550386,0.0002551996110781493,562.5069023209344,362.96316938751426,235.66802941274622,0.23322342472618723,0.3398787011439158,0.1855759103111104,41.896024464831804,64.92890995260665,0.0005358849298302786,0.0009363999706015555,0.0007874462682678732,NONE MACHO,CONTRA,ACF_62~3.TIF,ACF_62,3
5834,319,104,215,80,80,215,24,104,0.65,0.5813262,10639676.0,7.7327722542008255,279.27702047104606,0.00011799454114901695,6.565682355064255e-05,548.7452655669055,178.9012778023767,137.61636754028976,0.09044376831505027,0.045508703542861205,0.032608886713228515,25.07836990595611,76.92307692307693,0.00017822824457040196,0.0002543788624759427,0.00023695500249039527,NONE MACHO,CONTRA,ACF_63~1.TIF,ACF_63,1
6307,242,97,145,75,75,145,22,97,0.65,0.5813262,9141450.0,6.643881911739054,239.95062620187338,0.00010137913957029151,7.481871327798804e-05,416.28951180937656,166.85984564260136,129.01534456902166,0.06466827514885558,0.03566590843619148,0.025152506323403295,30.991735537190085,77.31958762886599,0.00017087892114926658,0.00021374770124493953,0.00019495747895280013,NONE MACHO,CONTRA,ACF_63~2.TIF,ACF_63,2
6136,249,74,175,56,56,175,18,74,0.65,0.5813262,8171340.0,5.938819117390546,214.48655846812215,9.062057095278166e-05,7.861336249111593e-05,428.3309439691519,127.29513997476803,96.33145727820283,0.09423610626929567,0.02598455467990182,0.01785001789177096,22.48995983935743,75.67567567567568,0.00023715115826980878,0.00020412841122648028,0.0001852979119813433,NONE MACHO,CONTRA,ACF_63~3.TIF,ACF_63,3
6216,412,189,223,170,170,223,19,189,0.65,0.5813262,39801346.0,28.927078609221468,1044.7311855753114,0.00044139892590556903,0.00026397497928522793,708.7242928324923,325.11866831393456,292.43478102311576,0.3524800443253347,0.32593868604839316,0.281369382087144,41.262135922330096,89.94708994708994,0.0005213890197035074,0.0010025222105476477,0.0009621611393239265,NONE MACHO,IPSI,ACF_43~1.TIF,ACF_43,1
6435,396,192,204,173,173,204,19,192,0.65,0.5813262,39871770.0,28.978261817547533,1046.5797197684255,0.0004421799316021597,0.00026595532955275294,681.2010193244344,330.27928209669545,297.59539480587665,0.35366188504089,0.3235262070736866,0.28711427325546324,43.686868686868685,90.10416666666666,0.0005453393095906033,0.0009795534404091633,0.0009647806325858964,NONE MACHO,IPSI,ACF_43~2.TIF,ACF_43,2
5982,353,174,179,156,156,179,18,174,0.65,0.5813262,39124431.0,28.43510596546311,1026.9630877204372,0.0004338919045618846,0.00020651017621011846,607.2322217715287,299.3155994001302,268.35191670356505,0.24611326159934532,0.2782932829957833,0.24551562987953476,44.19263456090651,89.65517241379311,0.00042708085711986075,0.0009297653832727778,0.0009149017189645923,NONE MACHO,IPSI,ACF_43~3.TIF,ACF_43,3
2397,296,159,137,134,134,137,25,159,0.65,0.5813262,25039797.0,18.198584946799233,657.2606063718331,0.0002776926061920994,0.00025382665177104357,509.18055989907214,273.5125304863259,230.50741562998536,0.27380257441348443,0.1671513502847804,0.1313685684330966,45.27027027027027,84.27672955974843,0.0005873380447749378,0.0006111286747542158,0.000569910378258597,NONE MACHO,IPSI,ACF_45~1.TIF,ACF_45,1
5899,307,162,145,151,151,145,11,162,0.65,0.5813262,28443311.0,20.67221277399849,746.5982186310305,0.0003154377473716104,0.00026996348441268826,528.102810435862,278.6731442690868,259.75089373229696,0.3394914545571389,0.19922429165725128,0.18245752028341308,49.185667752442995,93.20987654320987,0.0006667408013857238,0.0007149030889926024,0.0007024326948859566,NONE MACHO,IPSI,ACF_45~2.TIF,ACF_45,2
5397,317,167,150,145,145,150,22,167,0.65,0.5813262,31336859.0,22.775204226989942,822.5499171630121,0.0003475273400013724,0.00025684233585682105,545.3048563783982,287.27416724035487,249.4296661667752,0.30952446212311685,0.23869574092241236,0.2027666611540283,45.74132492113564,86.82634730538922,0.0006099480656714422,0.0008308987306982663,0.000812921190450751,NONE MACHO,IPSI,ACF_45~3.TIF,ACF_45,3
5048,321,178,143,161,161,143,17,178,0.65,0.5813262,32033761.0,23.281703151346008,840.8426465769813,0.0003552560181787748,0.0002907054825876829,552.1856747554127,306.19641777714475,276.95293967483315,0.33846837890783865,0.22281503140737152,0.19741797529450164,50.155763239875384,90.4494382022472,0.0006472386070087302,0.0007276866039939772,0.0007128213750909723,NONE MACHO,IPSI,ACF_62~1.TIF,ACF_62,1
4409,348,206,142,181,181,142,25,206,0.65,0.5813262,36638975.0,26.628710244781672,961.7232490080661,0.0004063280727059079,0.0002773416393728332,598.6311988002604,354.36214641624616,311.3570315599056,0.3543103774774422,0.3071095478637781,0.2706808892564628,52.01149425287356,87.86407766990291,0.0006376777255712912,0.000866654497297904,0.0008693585235584549,NONE MACHO,IPSI,ACF_62~2.TIF,ACF_62,2
4570,304,168,136,160,160,136,8,168,0.65,0.5813262,30625164.0,22.257953950811093,803.8688916238743,0.0003396346067110871,0.0002499474298349491,522.9421966531011,288.9943718346085,275.2327350805795,0.30818453288306535,0.20362782911266838,0.1944169647606007,52.63157894736842,95.23809523809523,0.0006052558898638089,0.0007046082863828387,0.000706372970873837,NONE MACHO,IPSI,ACF_62~3.TIF,ACF_62,3
5159,300,79,221,47,47,221,32,79,0.65,0.5813262,9354494.0,6.798719402290831,245.54274137053378,0.0001037418082290506,6.156700156089795e-05,516.0613782760867,135.89616294603616,80.84961592992023,0.052891185101859105,0.031481828105980665,0.014635795270526506,15.666666666666668,59.49367088607595,0.00011472773003268793,0.00023166090508737895,0.0001810249201828329,NONE MACHO,IPSI,ACF_63~1.TIF,ACF_63,1
5648,351,102,249,70,70,249,32,102,0.65,0.5813262,8807581.0,6.401230449444735,231.1870191571053,9.767651559387709e-05,6.479405091379064e-05,603.7918125830214,175.46086861386945,120.41432159775354,0.06612884062976984,0.03457578341245127,0.02212598240001909,19.943019943019944,68.62745098039215,0.00012050917753514016,0.00019705694885473855,0.00018374876099814256,NONE MACHO,IPSI,ACF_63~2.TIF,ACF_63,2
6260,287,59,228,45,45,228,14,59,0.65,0.5813262,8210430.0,5.967229199372056,215.5126177889336,9.105408101582446e-05,6.302902506130879e-05,493.6987185507895,101.49207106096371,77.409206741413,0.06272065467569976,0.021648637533683863,0.014963712189573621,15.6794425087108,76.27118644067797,0.00013355736206643507,0.0002133037320785392,0.0001933066210013003,NONE MACHO,IPSI,ACF_63~3.TIF,ACF_63,3
